,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
6476,3,1908,Spring,italy,england,Well don't forget some of us still have a war to win in the east! Can I count on you and my co-queen to help press down through Russia?,True,True,1
6477,3,1908,Spring,england,italy,Absolutely my dear!! Which is why I want to set up a convoy line. Imagine an english convoy into Syria where Germany is a part of it!!!!,True,True,-1
6478,3,1908,Spring,england,italy,Want to start lining up the fleets right away?,True,True,-1
6479,3,1908,Spring,england,italy,I have enough to go all the way to ion with Queen Esther starting it off in nth sea,True,True,-1
6480,3,1908,Spring,england,italy,And then probably goes without saying my beautiful foreign Queens would love to allow their benevolent King Shetan The 1st to close out his empire at 12 scs generously bequeathing 11 scs to each Queen. (Not sure if that ends with a question mark or an exclamation point haha),True,True,-1
6481,3,1908,Spring,england,italy,"To my lovely and Newly wed ""Queen Bianca Di Medici""
Respectfully from yours truly:  (I, King Shetan personally articulate (at least try to) *slips into vaq mode slightly* this  weird kind of love letter to ""Esther Second Queen of England and Ruler of the Italians with all their subordinates."") I hereby request  that my beautiful foreign Queens would lovingly allow their benevolent ""King Shetan The 1st"" to close out his empire at 12 scs and in Kingly fashion  generously bequeathing 11 scs to each Queen. (Not sure if that ends with a question mark or an exclamation point haha) whew. I'm glad I'm not actually a king. Would be exhausting to always ""try"" to speak with eloquent fluidity",True,True,-1
6482,3,1908,Spring,england,italy,"Ps no apologies for the edit as that's purely a ""Kingly"" attempt and doing justice to ""Her Majesty's"" granduer!!",True,True,-1
6483,3,1910,Spring,england,italy,Hello my Dear and Esteemed Queen Bianca :) let's do a convoy from stp aaaaaalllllllllll the way around the world into syria.,True,True,-5
6484,3,1910,Spring,england,italy,"And as for my previous formal request, I have witnessed with great awe and amazement your tenacity,  and clever genius in dealing first with the Archduke and then the Sultan and I feel it is your right to have the greater wealth of my Kingdom. King Shetan is most happy to have my Queen Bianca  be wealthier  one in our relationship!! Cheers my Queen",True,True,-5
6485,3,1910,Spring,italy,england,"We can do the convoy in the final season of this game, my King 🙂 I will set up my side of the convoy in Spring, and will be able to convoy as far as possible in Fall

Please do ensure France is dealt with this year my King, so we can finish with a simple 3-way union in marriage. A Ménage à Cinq is nowhere in my future plans and the only king I desire here is English. 

And you know all our wealth is shared :3",True,True,5
6486,3,1910,Spring,italy,england,"Please adjudicate when your orders are all in, we may be able to finish this a little faster perhaps?",True,True,5
6487,3,1910,Spring,england,italy,Do you want this fall season to be the last season? If so we won't be able to convoy from stp and will have to settle for doing it from nwy.,True,True,-5
6488,3,1910,Spring,england,italy,And yes France will be a goner this year,True,True,-5
6489,3,1910,Spring,italy,england,"General thread says the game will end at the end of 1910.

So... Norway works. It's not needed since we'll use Germany's Army Sev to deliver the coup de grace (Battle Queens... unite!) but will be fun for the show.",True,True,5
6490,3,1910,Fall,italy,england,Sweden to Syria then?,True,True,5
6491,3,1910,Fall,england,italy,Yes ma'am,True,True,-5
6492,3,1910,Fall,italy,england,"The Orient Express, my King!",True,True,5
6493,3,1910,Fall,england,italy,And so King Shetan returns to his birth place :),True,True,-5
6494,3,1910,Winter,england,italy,Got yours set to 3 way draw?,True,True,-4
6495,3,1910,Winter,england,italy,Queen Esther and I have it set already,True,True,-4
6496,3,1901,Spring,italy,turkey,"Good morning my Sultan, how are things? We have a number of common interests (the Balkans, Austria, the Med, Russia) and I'm looking forward to discussing them with you. Please accept this gift of fine Italian Chianti!",True,True,0
6497,3,1901,Spring,turkey,italy,Buongiorno! I hope we can honestly discuss these interests as well. Are you planning to open agressively?,True,True,0
6498,3,1901,Spring,italy,turkey,"Buongiorno!

There's only so aggressive I *can* be, Sultan! I haven't even mentioned the idea of a Lepanto to Austria and I'm principally focused on getting a build in Tunis or Greece this year. Where are you looking at things?",True,True,0
6499,3,1901,Spring,turkey,italy,"Well, I would strongly encourage you to visit Tunis. In return, I'd be happy to offer you support if sometime in the future you decide the map has too much Austria on it.",False,True,0
6500,3,1901,Spring,italy,turkey,"Well... Tunis is pretty much guaranteed for me, and it will be there in 1902 if I find juicier fruit in 1901. Are you suggesting I try my luck in Trieste instead, and that you'll be happy to support me the war against Austria that will likely immediately follow? 

One of my friends is in another game where his I and a friendly T are advancing well against a chaotic Russia/Austria alliance.",True,True,0
6501,3,1901,Spring,turkey,italy,"you had me at ""against Austria"". Yes, I think that the two of us working together against Austria/Russia would be a good plan. And later when we trust each other better I'm sure we could coordinate in the Mediterranean to help you expand westward  while I expand north?",True,True,0
6502,3,1901,Fall,italy,turkey,"Some cautious discussions with Austria this Spring, and I’ve committed not to try for Trieste this year so it looks as though it will be a single build winter. For you as well, or have you been able to negotiate safe passage to Greece?",True,True,0
6503,3,1901,Fall,turkey,italy,I'm working on it...If I get a promise from Austria I'll let you know.,True,True,0
6504,3,1901,Fall,turkey,italy,"Welp, it appears that neither Austria nor Russia are speaking to me. This suggests they might be working together, in case that's useful information.",False,True,0
6505,3,1901,Fall,italy,turkey,"That is interesting! I'm still getting press from both, though nothing that suggests a solid alliance between the two. Nerves, uncertainties and some remarks heard - directly or indirectly - from Russia that make me wonder what his long game is here.",True,True,0
6506,3,1901,Fall,turkey,italy,"Last turn, Russia offered conflicting promises to me and Austria both (or so I've heard). Once I found that out, I never heard from either of them again. So it's not too many dots to connect to think they may have some kind of arrangement...
I would guess maybe they plan to split the map roughly horizontally and take me out first?",True,True,0
6507,3,1901,Winter,italy,turkey,"It could be so. It looks like they're not coordinating well if that's their plan, though. I was aligned with them last turn, but a few promises didn't quite flower to fruition and right now I'm more concerned with what France is doing in southern Spain.",True,True,0
6508,3,1901,Winter,turkey,italy,"Apparently Russia just makes empty promises to everyone (so I hear from northern players, anyway), so I think it's best if Russia is just ignored or treated with extreme suspicion. 

You mean you're worried about France seizing the Mediterranean?",True,True,0
6509,3,1902,Spring,italy,turkey,"That was what I meant yes, since I ended up leaving Tunis for the new year. Seeing the bounce on Munich allayed that concern nicely though, and I’ve exchanged a few notes with France since that convince me I’m able to look to my East for a little longer at least.",True,True,0
6510,3,1902,Spring,italy,turkey,"And yes, Russia does seem more than a little promise happy - does that make him a commitment phobe do you think, or is he counting on some of us to say no so he’s not stuck in contradictory commitments?",True,True,0
6511,3,1902,Spring,turkey,italy,"Probably the latter.

So, does focusing on the East mean that there's anything I might be able to help you with?",True,True,0
6512,3,1902,Spring,italy,turkey,"That’s a good question. 

Classicly I suppose I should be focusing on a Lepanto approach, and I’m certainly uncomfortable with your fleets in Con and Smy. It’s also the bill of goods Russia’s been trying to sell Austria and I. 

On the other hand that depends on us being able to trust what Russia is up to and frankly I’m not certain of him at all. I was committed to supporting A Ser into Bul this year in exchange for his support into Greece... but if we go back to the order log we can both see that didn’t happen.

What do you have in mind? My immediate objectives are taking Tunis, keeping my coastal waters Italian and finding a friendship/alliance I can trust to take me to the late game, hopefully a 2-way draw.",True,True,0
6513,3,1902,Spring,turkey,italy,"Ah, what a relief to finally hear what sounds like honesty!

Those fleets were mainly meant to defend against a lepanto, and, fate willing, maybe seize the black sea that I naively ceded when I was young and trusting. Point is, they're not a threat to you especially since you're the only neighbor of mine willing to talk to me. They might even be useful for you in a few turns, if I'm still around.

I assume you want do dedicate your Nap fleet to snagging Tunis. And does the ""coastal waters"" thing mean you're concerned about the Adriatic? If not, then, what I hoped was that you might be willing to support Bul-Ser while stabbing Albania from the sea. This could set us up to start pushing back on Austria from the South. (And I'd support *you* into Serbia if I thought that'd be worth anything, but given that Bul is surrounded by enemies I just doubt the support would go through).",True,True,0
6514,3,1902,Spring,italy,turkey,"I'd like that, and I agree it's a huge relief to cut through the nervous diplomatic double-speak! 

I think it's perfectly understandable for Turkey to want to defend against a Lepanto, especially when Italy is sounding cautious and doesn't really have many other options to expand. I've just built a second fleet, but then I think I need that to escape my boot whichever way I'm going. 

I am concerned about the Adriatic, but not sure I'm moving into it this year. I agree with your analysis of Bul (you're GOING to get hit) although it might be hard to bring up a new unit into Bul to replace your army there. Are you hoping to feed F Con to the east coast? You might need an Aegean fleet to force your way up, which should probably be yours unless  you're willing to extend me that much trust this early.

We're assuming a supported attack on Serbia will get you in, yes? Austria does have a *lot* of units around there, cut at Albania or no.

Bianca de' Medici",True,True,0
